RecordId,Timestamp,SensorName,Level,SensorType,Status,Description
3649,2026-04-17 08:31:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3648,2026-04-17 08:31:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3647,2026-04-17 08:31:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3646,2026-04-17 08:31:15,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3645,2026-04-17 08:31:11,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3644,2026-04-17 08:31:11,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3643,2026-04-17 08:31:08,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3642,2026-04-17 08:31:06,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3641,2026-04-17 08:31:05,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3640,2026-04-17 08:16:49,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3639,2026-04-17 08:16:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3638,2026-04-17 08:16:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3637,2026-04-17 08:16:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3636,2026-04-17 08:16:46,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3635,2026-04-17 08:16:45,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3634,2026-04-17 08:16:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3633,2026-04-17 08:16:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3632,2026-04-17 08:06:05,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3631,2026-04-17 08:01:34,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3630,2026-04-17 08:01:34,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3629,2026-04-17 08:01:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3628,2026-04-17 08:01:31,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3627,2026-04-17 08:01:30,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3626,2026-04-17 08:01:28,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3625,2026-04-17 08:01:27,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3624,2026-04-17 08:01:26,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3623,2026-04-17 08:01:26,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3622,2026-04-17 08:01:24,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3621,2026-04-17 08:01:24,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3620,2026-04-17 08:01:24,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3619,2026-04-17 08:01:24,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3618,2026-04-17 08:01:21,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3617,2026-04-17 08:01:20,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3616,2026-04-17 07:48:54,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3615,2026-04-17 07:48:53,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3614,2026-04-17 07:48:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3613,2026-04-17 07:48:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3612,2026-04-17 07:48:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3611,2026-04-17 07:48:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3610,2026-04-17 07:48:50,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3609,2026-04-17 07:48:47,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3608,2026-04-17 07:48:03,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3607,2026-04-17 07:48:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3606,2026-04-17 07:48:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3605,2026-04-17 07:48:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3604,2026-04-17 07:48:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3603,2026-04-17 07:48:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3602,2026-04-17 07:48:00,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3601,2026-04-17 07:47:58,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3600,2026-04-17 07:47:39,DIMM040,Informational,Memory,Asserted,Presence detected
3599,2026-04-17 07:47:39,DIMM151,Informational,Memory,Asserted,Presence detected
3598,2026-04-17 07:47:39,DIMM140,Informational,Memory,Asserted,Presence detected
3597,2026-04-17 07:47:39,DIMM000,Informational,Memory,Asserted,Presence detected
3596,2026-04-17 07:47:39,DIMM101,Informational,Memory,Asserted,Presence detected
3595,2026-04-17 07:47:38,DIMM150,Informational,Memory,Asserted,Presence detected
3594,2026-04-17 07:47:38,DIMM131,Informational,Memory,Asserted,Presence detected
3593,2026-04-17 07:47:38,DIMM160,Informational,Memory,Asserted,Presence detected
3592,2026-04-17 07:47:38,DIMM130,Informational,Memory,Asserted,Presence detected
3591,2026-04-17 07:47:38,DIMM121,Informational,Memory,Asserted,Presence detected
3590,2026-04-17 07:47:37,DIMM161,Informational,Memory,Asserted,Presence detected
3589,2026-04-17 07:47:36,DIMM120,Informational,Memory,Asserted,Presence detected
3588,2026-04-17 07:47:35,DIMM111,Informational,Memory,Asserted,Presence detected
3587,2026-04-17 07:47:34,DIMM171,Informational,Memory,Asserted,Presence detected
3586,2026-04-17 07:47:34,DIMM011,Informational,Memory,Asserted,Presence detected
3585,2026-04-17 07:47:34,DIMM010,Informational,Memory,Asserted,Presence detected
3584,2026-04-17 07:47:33,DIMM071,Informational,Memory,Asserted,Presence detected
3583,2026-04-17 07:47:33,DIMM100,Informational,Memory,Asserted,Presence detected
3582,2026-04-17 07:47:33,DIMM170,Informational,Memory,Asserted,Presence detected
3581,2026-04-17 07:47:33,DIMM031,Informational,Memory,Asserted,Presence detected
3580,2026-04-17 07:47:32,DIMM001,Informational,Memory,Asserted,Presence detected
3579,2026-04-17 07:47:32,DIMM060,Informational,Memory,Asserted,Presence detected
3578,2026-04-17 07:47:32,DIMM110,Informational,Memory,Asserted,Presence detected
3577,2026-04-17 07:47:31,DIMM041,Informational,Memory,Asserted,Presence detected
3576,2026-04-17 07:47:31,DIMM050,Informational,Memory,Asserted,Presence detected
3575,2026-04-17 07:47:30,DIMM030,Informational,Memory,Asserted,Presence detected
3574,2026-04-17 07:47:29,DIMM070,Informational,Memory,Asserted,Presence detected
3573,2026-04-17 07:47:28,DIMM061,Informational,Memory,Asserted,Presence detected
3572,2026-04-17 07:47:27,DIMM021,Informational,Memory,Asserted,Presence detected
3571,2026-04-17 07:47:27,DIMM020,Informational,Memory,Asserted,Presence detected
3570,2026-04-17 07:47:26,DIMM141,Informational,Memory,Asserted,Presence detected
3569,2026-04-17 07:47:24,DIMM051,Informational,Memory,Asserted,Presence detected
3568,2026-04-17 07:46:31,DISK2,Informational,Drive Slot / Bay,Asserted,Drive Present
3567,2026-04-17 07:46:30,DISK3,Informational,Drive Slot / Bay,Asserted,Drive Present
3566,2026-04-17 07:46:30,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3565,2026-04-17 07:46:30,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3564,2026-04-17 07:46:26,DISK2,Informational,Drive Slot / Bay,Asserted,Drive Present
3563,2026-04-17 07:46:26,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3562,2026-04-17 07:46:25,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3561,2026-04-17 07:46:25,DISK3,Informational,Drive Slot / Bay,Asserted,Drive Present
3560,2026-04-17 07:46:23,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3559,2026-04-17 07:46:23,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3558,2026-04-17 07:45:52,PS2 Status,Informational,Power Supply,Asserted,Presence detected
3557,2026-04-17 07:45:49,PS1 Status,Informational,Power Supply,Asserted,Presence detected
3556,2026-04-17 07:45:46,PS3 Status,Informational,Power Supply,Asserted,Presence detected
3555,2026-04-17 07:45:44,PS5 Status,Informational,Power Supply,Asserted,Presence detected
3554,2026-04-17 07:45:41,PS4 Status,Informational,Power Supply,Asserted,Presence detected
3553,2026-04-17 07:45:15,PS6 Status,Informational,Power Supply,Asserted,Presence detected
3552,2026-04-17 07:45:01,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
3551,2026-04-17 07:44:56,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3550,2026-04-17 07:44:56,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
3549,2026-04-17 07:42:08,PS2 Status,Informational,Power Supply,Asserted,Power Supply AC lost
3548,2026-04-17 07:42:06,PS1 Status,Informational,Power Supply,Asserted,Power Supply AC lost
3547,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3546,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3545,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3544,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3543,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3542,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3541,2026-04-17 07:36:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3540,2026-04-17 07:36:39,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3539,2026-04-17 07:35:50,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3538,2026-04-17 07:35:50,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3537,2026-04-17 07:35:49,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3536,2026-04-17 07:35:49,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3535,2026-04-17 07:35:48,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3534,2026-04-17 07:35:48,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3533,2026-04-17 07:35:48,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3532,2026-04-17 07:35:48,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
3531,2026-04-17 07:35:24,DIMM000,Informational,Memory,Asserted,Presence detected
3530,2026-04-17 07:35:23,DIMM021,Informational,Memory,Asserted,Presence detected
3529,2026-04-17 07:35:23,DIMM060,Informational,Memory,Asserted,Presence detected
3528,2026-04-17 07:35:23,DIMM061,Informational,Memory,Asserted,Presence detected
3527,2026-04-17 07:35:23,DIMM140,Informational,Memory,Asserted,Presence detected
3526,2026-04-17 07:35:23,DIMM141,Informational,Memory,Asserted,Presence detected
3525,2026-04-17 07:35:22,DIMM001,Informational,Memory,Asserted,Presence detected
3524,2026-04-17 07:35:22,DIMM041,Informational,Memory,Asserted,Presence detected
3523,2026-04-17 07:35:22,DIMM170,Informational,Memory,Asserted,Presence detected
3522,2026-04-17 07:35:22,DIMM121,Informational,Memory,Asserted,Presence detected
3521,2026-04-17 07:35:22,DIMM131,Informational,Memory,Asserted,Presence detected
3520,2026-04-17 07:35:21,DIMM011,Informational,Memory,Asserted,Presence detected
3519,2026-04-17 07:35:20,DIMM010,Informational,Memory,Asserted,Presence detected
3518,2026-04-17 07:35:20,DIMM111,Informational,Memory,Asserted,Presence detected
3517,2026-04-17 07:35:19,DIMM110,Informational,Memory,Asserted,Presence detected
3516,2026-04-17 07:35:19,DIMM070,Informational,Memory,Asserted,Presence detected
3515,2026-04-17 07:35:19,DIMM171,Informational,Memory,Asserted,Presence detected
3514,2026-04-17 07:35:19,DIMM071,Informational,Memory,Asserted,Presence detected
3513,2026-04-17 07:35:18,DIMM120,Informational,Memory,Asserted,Presence detected
3512,2026-04-17 07:35:18,DIMM161,Informational,Memory,Asserted,Presence detected
3511,2026-04-17 07:35:18,DIMM160,Informational,Memory,Asserted,Presence detected
3510,2026-04-17 07:35:17,DIMM130,Informational,Memory,Asserted,Presence detected
3509,2026-04-17 07:35:17,DIMM050,Informational,Memory,Asserted,Presence detected
3508,2026-04-17 07:35:17,DIMM030,Informational,Memory,Asserted,Presence detected
3507,2026-04-17 07:35:16,DIMM040,Informational,Memory,Asserted,Presence detected
3506,2026-04-17 07:35:16,DIMM051,Informational,Memory,Asserted,Presence detected
3505,2026-04-17 07:35:14,DIMM150,Informational,Memory,Asserted,Presence detected
3504,2026-04-17 07:35:12,DIMM101,Informational,Memory,Asserted,Presence detected
3503,2026-04-17 07:35:10,DIMM100,Informational,Memory,Asserted,Presence detected
3502,2026-04-17 07:35:08,DIMM020,Informational,Memory,Asserted,Presence detected
3501,2026-04-17 07:35:06,DIMM031,Informational,Memory,Asserted,Presence detected
3500,2026-04-17 07:35:06,DIMM151,Informational,Memory,Asserted,Presence detected
3499,2026-04-17 07:33:37,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3498,2026-04-17 07:33:36,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3497,2026-04-17 07:33:33,DISK3,Informational,Drive Slot / Bay,Asserted,Drive Present
3496,2026-04-17 07:33:33,DISK2,Informational,Drive Slot / Bay,Asserted,Drive Present
3495,2026-04-17 07:33:33,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3494,2026-04-17 07:33:33,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3493,2026-04-17 07:33:31,DISK2,Informational,Drive Slot / Bay,Asserted,Drive Present
3492,2026-04-17 07:33:31,DISK1,Informational,Drive Slot / Bay,Asserted,Drive Present
3491,2026-04-17 07:33:31,DISK0,Informational,Drive Slot / Bay,Asserted,Drive Present
3490,2026-04-17 07:33:30,DISK3,Informational,Drive Slot / Bay,Asserted,Drive Present
3489,2026-04-17 07:33:23,PS2 Status,Informational,Power Supply,Asserted,Presence detected
3488,2026-04-17 07:33:20,PS1 Status,Informational,Power Supply,Asserted,Presence detected
3487,2026-04-17 07:33:18,PS3 Status,Informational,Power Supply,Asserted,Presence detected
3486,2026-04-17 07:33:15,PS4 Status,Informational,Power Supply,Asserted,Presence detected
3485,2026-04-17 07:33:12,PS6 Status,Informational,Power Supply,Asserted,Presence detected
3484,2026-04-17 07:33:08,PS5 Status,Informational,Power Supply,Asserted,Presence detected
3483,2026-04-17 07:32:33,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
3482,2026-04-17 07:32:33,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
3481,2026-04-17 07:32:08,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
3480,2026-04-17 07:28:40,PS6 Status,Informational,Power Supply,Asserted,Power Supply AC lost
3479,2026-04-17 07:03:41,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
3478,2026-04-17 07:03:33,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
